Id,cross_id,tgraph_id
032356,"[r45823,r49888]|[r45820]",32356
030023,"[r42463,r42472]|[r42462,r42467]",30023
030031,"[r42471,r42656]|[r42468,r42470]",30031
029543,"[r46489]|[r41857,r42469]",29543
032354,"[r45818,r45819]|[r45817]",32354
051507,"[r73675]|[r73668,r73669]",51507
051920,"[r74212]|[r74213,r74214]",51920
051505,"[r74210]|[r73665,r73666]",51505
050589,"[r72449,r78106]|[r72414]",50589
050529,"[r72346,r72399]|[r72345,r72347]",50529
050526,"[r72344]|[r72343,r72447]",50526
053046,"[r75675,r75695]|[r75673,r75694]",53046
053043,"[r75671]|[r75669,r75670]",53043
053045,"[r75673]|[r75672,r75674]",53045
051685,"[r73928,r75744,r75751]|[r73929,r75745,r75750]",51685
050523,"[r72338,r72340]|[r72339,r73927]",50523
052452,"[r74897,r74899]|[r74898,r74900]",52452
051498,"[r73654]|[r73655,r73658]",51498
035852,"[r51366]|[r51365,r51437]",35852
035203,[r50670]|[r51136],35203
037007,"[r52968,r52970]|[r52967,r52969]",37007
036294,"[r51952,r52974]|[r51951,r52971]",36294
036072,[r51652]|[r54388],36072
036073,[r54387]|[r51653],36073
037715,"[r54094,r54269,r54499]|[r54093,r54270,r54498]",37715
034674,[r49561]|[r54392],34674
034671,[r54391]|[r49560],34671
037819,"[r54267,r54270,r54276]|[r54268,r54269,r54275]",37819
037355,[r53408]|[r53406],37355
037354,[r53405]|[r53407],37354
037209,[r53236]|[r53238],37209
037208,[r53237]|[r53235],37208
032403,"[r45888,r45891,r49128]|[r45889,r45890,r49127]",32403
030922,"[r43662,r50004,r50006]|[r43663,r45876,r50005]",30922
034035,"[r48324]|[r48323,r50004]",34035
034825,[r50012]|[r49878],34825
034828,[r49879]|[r50013],34828
034821,[r49876]|[r49872],34821
034988,"[r50220,r50232]|[r50221,r50231]",34988
030589,[r49075]|[r43237],30589
030588,[r43236]|[r49074],30588
034882,"[r50223,r50280]|[r50012,r50224]",34882
030771,"[r43474,r49073]|[r43475,r46397]",30771
030037,"[r42475,r43475,r48722]|[r42476,r43474,r46396]",30037
030036,"[r42474,r42476,r43478]|[r42475,r43477,r48725]",30036
030768,"[r43470,r43471]|[r43469,r43476]",30768
032823,[r77428]|[r46452],32823
035013,"[r50274,r50276]|[r50275]",35013
035012,"[r50273]|[r50272,r50276]",35012
030775,"[r43484,r43639,r46448]|[r43483,r46447,r50273]",30775
034818,"[r49870,r50278]|[r49869,r49871]",34818
034030,[r48316]|[r48318],34030
034031,[r48319]|[r48317],34031
031744,"[r44749,r44750]|[r45979]",31744
031682,"[r44651,r44754]|[r44650,r44747]",31682
032455,[r45975]|[r48285],32455
032456,[r48286]|[r45976],32456
032435,[]|[r45949],32435
032434,[r45948]|[],32434
030046,"[r42484,r44759]|[r44638]",30046
031669,"[r44652,r48299]|[r44639,r44644]",31669
031749,"[r44762]|[r44760,r44761]",31749
034233,[r49875]|[r48735],34233
030312,"[r42851]|[r46444,r46446]",30312
029165,"[r49045]|[r41424,r46445]",29165
053136,"[r75811]|[r75810,r75814]",53136
054394,"[r77787,r77790]|[r77789,r79530]",54394
055754,[r80333]|[r80335],55754
055755,[r80336]|[r80334],55755
051301,"[r73347,r75565]|[r75557,r76078]",51301
053452,[r76309]|[r76310],53452
051298,"[r73343,r73344,r76313]|[r73342,r76314]",51298
051297,"[r73340]|[r73341,r73344]",51297
054395,"[r77789,r79529]|[r77788,r77790]",54395
052996,[r75605]|[r75603],52996
052995,[r75602]|[r75604],52995
055337,[r79520]|[r79522],55337
055338,[r79523]|[r79521],55338
052973,[r75611]|[r75575],52973
052972,[r75574]|[r75610],52972
051312,"[r73362,r80938]|[r75295]",51312
056038,[r80941]|[r80940],56038
049113,"[r70930,r71626]|[r78515]",49113
055717,[r80265]|[r80264],55717
052453,"[r74902,r76383]|[r74901]",52453
055718,[r80789]|[r80266],55718
052095,[r81240]|[r74469],52095
052094,[r74468]|[r81239],52094
049901,"[r71646]|[r71927,r72105]",49901
050465,"[r72288,r73257]|[r73256]",50465
049106,"[r71927,r72109]|[r70926]",49106
050221,"[r72142]|[r71957,r72144]",50221
050510,"[r72326]|[r72327,r72333]",50510
050508,"[r72324]|[r72325,r72405]",50508
049085,"[r72094,r72145]|[r70907]",49085
049902,"[r71649,r71650]|[r71652]",49902
051453,"[r73575,r80738]|[r73579,r80740]",51453
055944,"[r80740,r80741]|[r80739]",55944
049114,"[r73031,r75365]|[r70931,r72455]",49114
057725,[r99019]|[r83100],57725
051454,"[r73578,r73579]|[r73576,r73577]",51454
050761,"[r72641,r72643]|[r72642,r72644]",50761
051327,"[r73396,r73397]|[r81237]",51327
056165,"[r81233]|[r81235,r81238]",56165
054824,[r78515]|[r78516],54824
050362,"[r72137,r81234]|[r72138]",50362
050777,"[r72671,r74858]|[r72670]",50777
050273,"[r72015,r72669]|[r72014]",50273
052235,[r76701]|[r74634],52235
051817,"[r74079,r74080]|[r74082]",51817
051823,"[r74086,r79379]|[r76284,r79380]",51823
050182,"[r71900,r76049]|[r71965]",50182
055834,[r80512]|[r80513],55834
049945,"[r71676,r80513]|[r72603]",49945
055974,"[r80806]|[r80807,r80808]",55974
050125,"[r74541]|[r71848,r72194]",50125
050130,"[r71852,r72188]|[r73432,r73691,r74062]",50130
050984,"[r72940,r72966,r72967]|[r72941,r72965,r79391]",50984
049534,"[r71284,r71297,r76697]|[r71283,r71298,r76698]",49534
050992,"[r72949,r76699]|[r72948,r72960]",50992
051351,"[r73434,r74066]|[r74065,r74071]",51351
050291,"[r72034,r73433]|[r76272]",50291
053431,[r76271]|[r76270],53431
050127,"[r72030,r78710]|[r71850,r78711]",50127
050123,[r71849]|[r71847],50123
049847,"[r71597,r78736]|[r71598,r78735]",49847
050129,"[r74065,r74068]|[r71852,r74067]",50129
053293,[r76053]|[r76054],53293
050995,"[r72951,r76054]|[r80813]",50995
050994,"[r74656,r76057]|[r72950,r74657]",50994
051001,"[r72956,r72957]|[r72958,r72961,r79402]",51001
053296,[r80817]|[r76058],53296
055980,[r80820]|[r80819],55980
053294,"[r76056,r79409]|[r76055,r79407]",53294
055288,[r79408]|[r79409],55288
022839,"[r32262]|[r32261,r32263]",22839
022244,"[r31496,r31562,r32256]|[r31561,r32255,r37131,r37132]",22244
022708,[r39612]|[r32068],22708
022711,[r32069]|[r39613],22711
022040,"[r31338,r39831]|[r31337]",22040
022051,"[r31343,r31344]|[r31755]",22051
022090,"[r31367,r31545]|[r31546]",22090
023558,[r33275]|[r36874],23558
023885,[r36873]|[r33680],23885
023597,[r33330]|[r38007],23597
023563,"[r33279,r38817]|[r33280]",23563
023903,[r33701]|[],23903
021586,"[r33700,r33704]|[r30910,r33703]",21586
023904,[]|[r33702],23904
022163,"[r31424,r31425]|[r31745]",22163
022445,"[r31743,r31749]|[r31748]",22445
021894,"[r31184,r31660]|[r31495,r31749]",21894
022247,"[r31500,r35944]|[r31498]",22247
022046,"[r31751,r35946]|[r31341]",22046
024456,"[r34509,r34512,r38125]|[r34510,r34511,r38126]",24456
023905,"[r33703,r33706,r33707]|[r33704,r33705,r34506]",23905
022289,"[r33686,r36888]|[r31545,r33687]",22289
026738,"[r38172,r39719,r39761]|[r38173,r39718,r39760]",26738
027626,"[r39977,r39980,r39981]|[r39978,r39979,r39982]",27626
027510,[r39974]|[r39719],27510
027509,[r39718]|[r39973],27509
025499,[r38220]|[r36119],25499
025498,[r36118]|[r38219],25498
024137,"[r34030,r34797,r38246]|[r34029,r34796,r38245]",24137
026771,[r38237]|[],26771
026772,[]|[r38238],26772
021588,"[r30912,r34810,r34814]|[r30911,r34811,r34815]",21588
021589,"[r30911,r31416,r33995]|[r30912,r31415,r33994]",21589
025474,[r36084]|[r36085],25474
025478,"[r36092]|[r36091,r36093]",25478
023355,"[r33028,r36093]|[r33026,r33027]",23355
026861,[r38417]|[r38415],26861
026860,[r38414]|[r38416],26860
023460,[r33167]|[r35452],23460
025086,[r35442]|[r38652],25086
025087,[r38651]|[r35443],25087
026491,[r37758]|[r37756],26491
026490,[r37755]|[r37757],26490
023042,[r32542]|[r35531],23042
027523,[r39749]|[r39747],27523
027522,[r39746]|[r39748],27522
027432,[r39533]|[r39532],27432
026996,[r38689]|[r38691],26996
026997,[r38692]|[r38690],26997
026486,[r37750]|[r38682],26486
026485,[r38681]|[r37749],26485
025119,[r35501]|[r35503],25119
025120,[r35504]|[r35502],25120
025344,[r38669]|[r35826],25344
025347,[r35827]|[r38670],25347
021695,[r31000]|[r38687],21695
021696,[r38688]|[r31001],21696
025150,[r35550]|[r35546],25150
025149,[r35545]|[r35549],25149
021737,[r31049]|[r31041],21737
021736,[r31040]|[r31048],21736
025627,[r36362]|[],25627
025626,[]|[r36361],25626
032991,[r46594]|[r46648],32991
032989,[r46697]|[r46593],32989
029195,"[r41453,r41454]|[r41455]",29195
029194,"[r41452,r46810]|[r46028]",29194
027525,[r39751]|[r39752],27525
027564,"[r39826,r39827]|[r39825,r39828]",27564
027557,"[r39818,r39824]|[r39817]",27557
021992,"[r31636]|[r31299,r31301]",21992
021995,"[r31300]|[r31302,r31682]",21995
022015,"[r32036]|[r31315,r31677]",22015
022402,"[r31680]|[r31679,r31681]",22402
022139,"[r31407]|[r31406,r31514]",22139
021993,"[r31299,r37514]|[r31735]",21993
027032,"[r38754,r39546]|[r38755,r39547]",27032
023025,"[r32517,r38752,r39545]|[r32518,r38753,r39544]",23025
022137,"[r31686,r38753]|[r31405,r38743,r38752]",22137
023518,"[r33230,r35640,r37739]|[r33231,r35639,r37740]",23518
026475,[r40043]|[r37736],26475
026474,[r37735]|[r40042],26474
027517,[r39737]|[r39736],27517
022487,[r31802]|[r35402],22487
025071,[r37697]|[r35412],25071
025072,[r35413]|[r37698],25072
021703,[r31005]|[r39512],21703
021701,[r39511]|[r31004],21701
023704,[r33452]|[r33450],23704
023703,[r33449]|[r33451],23703
027648,"[r40042,r40045,r40049]|[r40043,r40044,r40048]",27648
027682,"[r40109,r40111]|[r40110]",27682
022001,"[r40108]|[r31306,r32220]",22001
022720,[r32084]|[r32085],22720
022718,[r32086]|[r32083],22718
022523,"[r31846,r31849,r35777]|[r31847,r31848,r35776]",22523
026961,[r39497]|[r38627],26961
026962,[r38628]|[r39498],26962
026965,[r38633]|[r38635],26965
026966,[r38636]|[r38634],26966
021629,"[r30945,r30955,r35441,r38624]|[r30944,r30954,r35440,r38623]",21629
027518,[r39738]|[r39739],27518
025033,"[r35359]|[r35352,r35353]",25033
022744,[r35371]|[r32120],22744
025050,"[r35368,r35373,r36356]|[r35369,r35372,r36355]",25050
025049,[r35381]|[r35367],25049
025048,[r35366]|[r35380],25048
022750,"[r32134,r33224,r37687]|[r32133,r33225,r37688]",22750
021630,"[r30944,r30962,r32080,r35439]|[r30945,r30963,r32081,r35438]",21630
045592,"[r65185,r65202,r69950]|[r65184,r65203,r69949]",45592
048642,[r69948]|[r69946],48642
048641,[r69945]|[r69947],48641
044466,"[r63937,r68532]|[r63659,r63938]",44466
047860,[r68543]|[r68542],47860
043801,"[r62920,r62922,r66900]|[r62921,r62923,r66901]",43801
047738,"[r68336]|[r68337,r68340]",47738
047739,"[r68339,r68342]|[r68338]",47739
044550,"[r64019]|[r63754,r64364]",44550
044775,"[r64020,r64022]|[r64021]",44775
047719,"[r68308,r68310]|[r68309]",47719
046264,[r66161]|[r66162],46264
047898,[]|[r68621],47898
049071,[r70875]|[r70877],49071
049072,[r70878]|[r70876],49072
049000,"[r70710,r70713,r70714]|[r70711,r70712,r70862]",49000
044738,"[r64464]|[r63971,r63972]",44738
043711,"[r63023,r64596]|[r62849,r63840]",43711
048601,[r69853]|[r69852],48601
043747,"[r66811,r68394]|[r62877,r66810,r68395]",43747
046347,"[r66256,r69903,r69908]|[r66257,r69902,r69909]",46347
053833,"[r76855,r77286]|[r76957]",53833
050398,"[r72190,r78707]|[r73066,r78706]",50398
054181,[r77284]|[r77285],54181
053943,"[r76958,r76963]|[r77009]",53943
046968,"[r67174,r67175]|[r67571]",46968
048910,[r70516]|[r70517],48910
048907,[r70518]|[r70515],48907
046722,[r68387]|[r66802],46722
046724,[r66803]|[r68388],46724
047800,[r68441]|[r68443],47800
047801,[r68444]|[r68442],47801
048258,[r69186]|[r69184],48258
048257,[r69183]|[r69185],48257
043954,"[r63067,r64597]|[r67361]",43954
043953,"[r63192]|[r63067,r64598]",43953
044634,"[r63843,r63845]|[r63854]",44634
044045,"[r63844]|[r63187,r64599]",44045
044919,"[r65012,r67366]|[r64199,r64638]",44919
046720,[r70512]|[r66800],46720
048613,[r70509]|[r69880],48613
047186,[r67514]|[r67516],47186
047187,[r67517]|[r67515],47187
047795,[r68433]|[r68431],47795
047794,[r68430]|[r68432],47794
046727,[r66806]|[r66807],46727
045459,"[r65013,r69414]|[r65012,r69220]",45459
047818,[r68477]|[r68467],47818
047821,[r68468]|[r68478],47821
043330,[r62524]|[r62522],43330
043329,[r62521]|[r62523],43329
043324,[r62518]|[r62516],43324
043323,[r62515]|[r62517],43323
045486,"[r67573,r67876]|[r65061,r67875]",45486
045143,[r64505]|[r64507],45143
045144,[r64508]|[r64506],45144
056116,"[r81116,r81118]|[r81117,r81119]",56116
054093,[r77162]|[r77223],54093
054094,[r77224]|[r77163],54094
054042,"[r77084,r77191]|[r77189,r77190]",54042
053938,"[r76953,r76954]|[r76975]",53938
055420,[r79671]|[r79670],55420
053959,"[r76973,r80503]|[r77188]",53959
054130,[r77211]|[r77546],54130
054131,[r77545]|[r77212],54131
053948,"[r76965,r77231]|[r77079]",53948
053690,"[r76692,r76693]|[r76694,r78712]",53690
050738,"[r72602,r72604]|[r76690]",50738
049819,"[r71547,r72592]|[r71548,r76271]",49819
050099,"[r71822,r71823,r77560,r78705]|[r71821,r71824,r71984]",50099
053899,"[r77010]|[r76915,r77287]",53899
054159,[r77245]|[r77243],54159
054158,[r77242]|[r77244],54158
053910,"[r76925]|[r76966,r78665]",53910
046804,[r66914]|[],46804
046805,[]|[r66915],46805
045277,"[r65165,r70711,r70719]|[r64735,r70710,r70718]",45277
048999,[r70709]|[r70717],48999
044548,"[r63752,r63753]|[r64023]",44548
044773,"[r64017]|[r64024,r64487]",44773
044590,[r63791]|[r64928],44590
044559,"[r67598]|[r63759,r63760]",44559
047225,[r67595]|[r67593],47225
047224,[r67592]|[r67594],47224
046376,[r66302]|[r66304],46376
044561,"[r63764,r63765]|[r63761,r68307]",44561
043800,"[r62921,r68525,r68538]|[r62920,r68526,r68537]",43800
045994,"[r65768,r68527]|[r65769,r68521]",45994
048640,"[r69941,r69943]|[r69942,r69944]",48640
046773,[r66865]|[r66867],46773
046774,[r66868]|[r66866],46774
046770,[r66861]|[r66863],46770
046771,[r66864]|[r66862],46771
047869,[r68558]|[r68556],47869
047868,[r68555]|[r68557],47868
043859,"[r62981,r64750,r65783]|[r62980,r64749,r65784]",43859
048635,[r69928]|[r69927],48635
044082,"[r63227,r64205,r65779]|[r63228,r64450,r65780,r65785]",44082
045100,"[r64449,r64452,r64655]|[r64448,r64451,r64654]",45100
044381,"[r63562,r70499]|[r64753,r66315]",44381
046382,[r66313]|[r66876],46382
046383,[r66877]|[r66314],46383
045475,"[r65039,r66882]|[r66881,r66884]",45475
046001,[r65781]|[r65783],46001
046002,[r65784]|[r65782],46002
045590,[r65180]|[r68551],45590
045591,[r68552]|[r65181],45591
045487,"[r65771,r66880,r69955]|[r65063,r65772,r69956]",45487
027566,"[r39832]|[r39831,r39833]",27566
022028,"[r31579]|[r31329,r35860]",22028
022497,"[r33338]|[r31815,r33334]",22497
023601,"[r33335]|[r33336,r33337]",23601
024366,"[r34358]|[r34359,r34362]",24366
025367,"[r35869,r35873]|[r35870,r35871,r35872]",25367
025366,"[r35868,r35871]|[r37045]",25366
022498,[r31815]|[r37048],22498
027565,"[r39830,r39833]|[r39829]",27565
024365,[r34357]|[r34355],24365
024364,[r34354]|[r34356],24364
046058,"[r68123,r68143]|[r65897]",46058
024363,[r34353]|[r36479],24363
022179,"[r31437,r33007]|[r33142]",22179
048898,[r70501]|[],48898
048899,[]|[r70502],48899
045936,[r65687]|[r65688],45936
023556,"[r33270]|[r33273,r33278]",23556
023554,"[r33268]|[r33269,r33271]",23554
022453,"[r31757,r33282]|[r33268,r33281]",22453
022042,"[r39829]|[r31338,r37053]",22042
043332,"[r62523,r68482]|[r62524,r62893,r68481]",43332
047823,[r68470]|[r68480],47823
047822,[r68479]|[r68469],47822
055726,[r80281]|[r81126],55726
053888,"[r76904,r77243,r79342]|[r76905,r77242,r79341]",53888
053886,"[r76902,r76905,r79344]|[r76903,r76904,r79345]",53886
049492,[r71244]|[r71748],49492
049489,[r71747]|[r71243],49489
049516,[r78720]|[r71269],49516
049505,"[r71258,r71259,r71260,r71264]|[r71257,r71265]",49505
049493,[r74018]|[r71245],49493
049496,[r71246]|[r74017],49496
053950,"[r77495,r78666,r78669]|[r76967,r77496,r78667]",53950
054913,"[r78668,r78672]|[r78671,r80279]",54913
052135,[r74517]|[r74515],52135
052134,[r74514]|[r74516],52134
051308,"[r74103]|[r73359,r73360,r80498]",51308
051306,"[r73358,r73360]|[r73357,r74102]",51306
051307,"[r73357,r76025]|[r74574,r76026]",51307
050950,"[r72885,r72913]|[r72898,r72912,r78719]",50950
049533,"[r71281,r71591,r74256]|[r71282,r71592,r74255]",49533
049543,[r76024]|[r71295],49543
049545,[r71296]|[r76023],49545
055841,[r80527]|[r80526],55841
049528,"[r71276,r71280,r79369]|[r71277,r71279,r79370]",49528
050981,"[r72936,r73359,r78740]|[r72935,r72937,r78739]",50981
051003,"[r72958,r79404]|[r79403,r80821]",51003
029122,"[r41380]|[r41382,r46979]",29122
021618,[r30934]|[r35561],21618
021619,[r35562]|[r30935],21619
025154,[r35556]|[r35554],25154
025153,[r35553]|[r35555],25153
025114,[r35490]|[r35491],25114
025113,[r35492]|[r35489],25113
025111,[r35485]|[r35487],25111
025112,[r35488]|[r35486],25112
028813,"[r41097,r41102,r41110,r46095]|[r41098,r41101,r41109,r46096]",28813
028087,"[r40438,r40456,r42066]|[r40439,r40457,r42064,r42065]",28087
031906,"[r45003,r45318]|[r45004,r49549]",31906
030487,"[r44997]|[r43101,r50052]",30487
031903,"[r44998,r45000]|[r44999]",31903
030485,"[r43098,r46058,r49250]|[r43097,r46059,r49251]",30485
030662,"[r45007]|[r43328,r45008]",30662
030478,[r48801]|[r43089],30478
033204,[r46979]|[r46978],33204
029322,"[r41606,r46033]|[r41603]",29322
032506,"[r46037,r46039]|[r46038,r46040]",32506
029271,[r41548]|[r46975],29271
032547,[r47016]|[r46093],32547
032548,[r46094]|[r47017],32548
029041,[r41296]|[r46095],29041
029042,[r46096]|[r41297],29042
030507,"[r43129,r43131]|[r43130]",30507
029196,"[r41455]|[r41456,r43128]",29196
027872,[r42849]|[r40252],27872
032544,[r46090]|[r46088],32544
032543,[r46087]|[r46089],32543
029201,"[r41460]|[r41461,r47046]",29201
028033,[r40394]|[r41502],28033
028034,[r41503]|[r40395],28034
027873,[r40252]|[r40257],27873
031251,[r46088]|[r44116],31251
031250,[r44115]|[r46087],31250
034054,"[r48381,r48382]|[r48383,r48384]",34054
034219,[r48712]|[r48710],34219
034218,[r48709]|[r48711],34218
030632,"[r43283,r49944]|[r43282,r49939]",30632
027724,"[r40140,r40157]|[r41493]",27724
028639,[r45130]|[r40925],28639
028638,[r40924]|[r45129],28638
031723,[r44716]|[r45947],31723
031970,"[r45123,r45124]|[r45125,r48380]",31970
031968,[r49189]|[r45121],31968
031647,[r44607]|[r50266],31647
031646,[r50265]|[r44606],31646
034217,[r50264]|[r48708],34217
034216,[r48707]|[r50263],34216
031478,[r45776]|[r44382],31478
031481,[r44383]|[r45775],31481
031786,[r49161]|[r44813],31786
031785,[r44812]|[r49160],31785
030081,"[r42530,r48254]|[r42528]",30081
029175,"[r41634,r42999]|[r41432]",29175
029365,"[r41655,r44448,r44451]|[r41656,r44449,r44450]",29365
030084,"[r44741]|[r42532,r45974]",30084
029178,"[r41436]|[r41434,r42533]",29178
027767,"[r40176,r49943]|[r49944]",27767
033998,[r48253]|[r48254],33998
032441,[r45956]|[r45957],32441
032439,[r45952]|[r45954],32439
032440,[r45955]|[r45953],32440
030255,[r49962]|[r42781],30255
030254,"[r42780,r49955,r50352]|[r49954,r49956,r50353]",30254
034851,[r49946]|[r49945],34851
031545,[r44458]|[r49960],31545
032423,[r45937]|[r45939],32423
032424,[r45940]|[r45938],32424
030993,"[r43755,r47868,r50456]|[r43756,r47867,r50457]",30993
034154,"[r48574,r50458,r50461]|[r48575,r50459,r50460]",34154
034288,"[r48845,r50459,r50464]|[r48844,r50458,r50465]",34288
035100,"[r50472,r50479]|[r50473,r50478]",35100
034685,"[r49575,r49578,r50476,r50489]|[r49576,r49577,r50477,r50490]",34685
033809,[r47926]|[r49344],33809
030427,[r43074]|[r43028],30427
030405,"[r43001,r43027,r43073]|[r43000,r43072,r45071]",30405
030470,"[r45073,r47857]|[r43071,r45072]",30470
031306,[r44195]|[r44197],31306
031307,[r44198]|[r44196],31307
033272,[r47105]|[r47106],33272
031313,[r47852]|[r44201],31313
031319,[r45044]|[r44211],31319
031930,"[r45045,r45058]|[r45059]",31930
031932,"[r45049,r45050,r45051]|[r45048,r45052,r47105]",31932
028084,[r43756]|[r40437],28084
028083,[r40436]|[r43755],28083
033776,[r47873]|[r47924],33776
033775,[r47925]|[r47872],33775
029833,"[r42218,r43023,r43026,r44208]|[r42219,r43024,r43025,r44207]",29833
035059,"[r50386]|[r50385,r50387]",35059
031271,[r44143]|[r44145],31271
031272,[r44146]|[r44144],31272
033235,[r47042]|[r47044],33235
033236,[r47045]|[r47043],33236
028799,[r41084]|[r41295],28799
028798,[r41294]|[r41083],28798
035061,"[r50391,r50392]|[r50390]",35061
031924,"[r45036,r45037,r45043]|[r45035,r45042,r47112]",31924
031927,[r49283]|[r45040],31927
031287,[r44166]|[r44167],31287
028367,[r41636]|[r40686],28367
028368,[r40687]|[r41637],28368
032568,[r47188]|[r46129],32568
028089,"[r40441,r41107,r44164]|[r40440,r41108,r44165]",28089
033258,"[r47081,r47185]|[r47080]",33258
033238,"[r47047,r50389]|[r50392]",33238
051917,"[r74208,r76511]|[r76512,r80460]",51917
054274,"[r77565]|[r77564,r77566]",54274
050521,"[r72337,r80364]|[r72398]",50521
052451,"[r74895,r74900]|[r74896,r74899]",52451
056154,"[r81208,r81211,r81213]|[r81209,r81210,r81212]",56154
051500,"[r73658,r73659]|[r73672]",51500
050481,"[r73657]|[r72298,r72299]",50481
050478,"[r74896]|[r72296,r72297]",50478
054263,[r78126]|[r77518],54263
050377,"[r72162]|[r72163,r72165]",50377
